,Hoax Words,Frequency
7561,smntara,2
7562,smntr,1
7563,smntra,1
7564,smoga,6
7565,smpai,3
7566,smpe,1
7567,smple,1
7568,smpn,4
7569,smpyn,1
7570,sms,5
7571,smst,1
7572,smu,1
7573,smuany,1
7574,snack,1
7575,snapgram,2
7576,snapping,1
7577,sndiri,1
7578,sneak,2
7579,sneg,1
7580,sngt,1
7581,snowee,1
7582,soa,1
7583,sobat2,1
7584,socmed,1
7585,sodara,4
7586,sodaranya,1
7587,sodet,2
7588,sodor,1
7589,soebroto,1
7590,soehao,1
7591,soeharto,4
7592,soekardjo,1
7593,soekarna,1
7594,soekarno,24
7595,soekmharto,1
7596,soemarno,1
7597,soerjo,1
7598,soerobojo,1
7599,soesatyo,1
7600,soeta,2
7601,soetta,10
7602,soewitomo,1
7603,software,1
7604,sofyan,2
7605,sohaib,1
7606,sokong,1
7607,solaiman,2
7608,solasi,1
7609,soleh,2
7610,solo,1
7611,soloraya,1
7612,solovyov,1
7613,solusi,7
7614,solution,1
7615,somad,5
7616,son,2
7617,song,4
7618,sono,1
7619,sonya,2
7620,sophisticated,1
7621,sore,1
7622,sorga,2
7623,sorot,11
7624,sos,1
7625,sosial,1
7626,sosialisasi,6
7627,sotau,1
7628,soundtrack,7
7629,southern,1
7630,souvenir,1
7631,spam,2
7632,spangled,1
7633,spanyol,1
7634,sparepart,1
7635,sparoh,1
7636,spartan,1
7637,spdp,3
7638,speaker,6
7639,speakers,9
7640,speaking,2
7641,special,1
7642,specialist,1
7643,specimen,1
7644,specimennya,1
7645,speed,1
7646,speliasis,1
7647,spesialisasi,1
7648,spesifik,4
7649,speti,1
7650,spg,1
7651,spgk,1
7652,spider,1
7653,spkulasi,1
7654,splendid,1
7655,spoiler,1
7656,spoken,1
7657,spongebob,1
7658,spora,1
7659,sppt,2
7660,spray,8
7661,sprinlidik,2
7662,spss,1
7663,spy,6
7664,spya,1
7665,squadron,1
7666,squidward,1
7667,srilanka,2
7668,srimulat,1
7669,srimulyani,1
7670,sseayp,2
7671,sssst,1
7672,ssstttt,1
7673,ssttttt,1
7674,ssuai,1
7675,stabil,1
7676,stacia,2
7677,staf,1
7678,staff,3
7679,stafsus,2
7680,stafsus2,1
7681,stage,5
7682,stages,1
7683,stake,1
7684,stakeholder,3
7685,stakeholders,1
7686,stand,1
7687,standa,1
7688,standar,1
7689,standart,1
7690,stanford,2
7691,star,1
7692,starbucks,1
7693,started,1
7694,stasiun,1
7695,statemant,1
7696,statemen,3
7697,statement2,3
7698,station,5
7699,status,3
7700,stavol,1
7701,stba,1
7702,steby,1
7703,stelan,1
7704,steril,3
7705,sterilin,2
7706,sterofoam,1
7707,stetmen,1
7708,sticker,1
7709,stikes,1
7710,stlh,1
7711,stm,2
7712,stmj,1
7713,stmm,2
7714,sto,2
7715,stop,2
7716,stories,4
7717,storytelling,6
7718,strategi,1
7719,strategi2,1
7720,strategic,1
7721,streaming,23
7722,streamingnya,2
7723,street,3
7724,streotip,1
7725,strerilin,1
7726,stress,1
7727,stretching,1
7728,striming,1
7729,struggle,1
7730,struktur,1
7731,students,1
7732,studios,2
7733,stuju,1
7734,stunting,2
7735,stupid,2
7736,style,1
7737,suami,3
7738,suara,33
7739,suara2,1
7740,suaraaa,1
7741,suatu,1
7742,subdit,1
7743,subianto,14
7744,subono,1
7745,subroto,3
7746,substansif,1
7747,subyek,1
7748,subyekti,1
7749,subyektif,1
7750,sucipto,1
7751,sud,1
7752,sudan,1
7753,sudimoro,2
7754,sudirman,7
7755,sudoyo,1
7756,sudut,4
7757,sufehmi,1
7758,sugeng,4
7759,sugiono,1
7760,suharto,2
7761,suhat,9
7762,suhendi,1
7763,suhu,1
7764,suindiran,1
7765,suipppl,1
7766,suiss,1
7767,suite,1
7768,sujud2,1
7769,suk,1
7770,suka,2
7771,suka2,2
7772,sukarno,5
7773,sukoharjo,1
7774,suksa,1
7775,sukses,5
7776,sukunn,1
7777,sukur2,1
7778,sul,2
7779,sulap,2
7780,sulianti,3
7781,sulit,8
7782,suluh,1
7783,sulung,1
7784,sulut,1
7785,sumadi,2
7786,sumbang,8
7787,sumbawa,2
7788,sumbe,1
7789,sumber,5
7790,sumberpucung,2
7791,sumbersari,3
7792,sumenep,2
7793,summary,3
7794,summit,3
7795,sumpal,1
7796,sumpel,1
7797,sumsel,5
7798,sumuhun,2
7799,sumut,4
7800,sunda,1
7801,sungguh,3
7802,sungkono,1
7803,sunnatullah,1
7804,sunny,1
7805,sunter,1
7806,sunting,58
7807,sunyi,2
7808,superglad,4
7809,superindo,2
7810,supply,2
7811,supporter,1
7812,supporting,1
7813,supran,2
7814,surab,1
7815,surabaya,54
7816,surakarta,2
7817,suramaadu,1
7818,suramadu,1
7819,surat,19
7820,surat2nya,1
7821,surati,16
7822,suratin,2
7823,suratnyaa,1
7824,surel,1
7825,surely,1
7826,surfing,1
7827,surga,1
7828,surgical,1
7829,suriah,3
7830,suroboyo,1
7831,surprize,1
7832,suruh,12
7833,surup,1
7834,surut,1
7835,surveilans,1
7836,survey,4
7837,survivor,1
7838,suryo,1
7839,sus,6
7840,susah,7
7841,sushi,2
7842,susilo,3
7843,suska,1
7844,suspect,23
7845,suspects,1
7846,suspek,2
7847,susu,1
7848,susul,5
7849,susun,7
7850,susur,2
7851,susut,1
7852,sutamah,1
7853,sutami,1
7854,sutanto,1
7855,sutarti,1
7856,sutet,1
7857,sutiaji,69
7858,sutiyoso,1
7859,sutopo,6
7860,suwage,1
7861,suweee,1
7862,suwek,1
7863,suwon,3
7864,suwooon,1
7865,suwu,1
7866,suwun,27
7867,suwuu,1
7868,suwuun,1
7869,suwuuun,1
7870,suzy,1
7871,swab,5
7872,sweeney,2
7873,sweeping,3
7874,sweru,1
7875,swipe,2
7876,swiss,2
7877,sx,1
7878,syadzily,1
7879,syaiful,1
7880,syamsudin,1
7881,syantik,1
7882,syaraf,2
7883,syarat,5
7884,syarief,2
7885,sydney,11
7886,syi,1
7887,synchronize,1
7888,syndrom,1
7889,syra,2
7890,syria,1
7891,syuhud,3
7892,syukur,8
7893,syukur2,1
7894,syukurny,1
7895,syuting,6
7896,syuwun,1
7897,t3,2
7898,taaaek,1
7899,taat,1
7900,tab,4
7901,tabligh,2
7902,tabo,1
7903,tabrak,5
7904,tabur,1
7905,tacb,2
7906,tadz,1
7907,taek,1
7908,tafsir,1
7909,tagar,2
7910,tagih,2
7911,tahan,25
7912,tahana,2
7913,tahap,2
7914,tahes,2
7915,tahilalats,1
7916,tahoma,1
7917,tahu,19
7918,tahuka,1
7919,tahun,11
7920,tahura,1
7921,taiklan,1
7922,taipei,1
7923,taiwan,8
7924,taiwanese,1
7925,tajam,1
7926,tajuk,5
7927,takar,7
7928,takdir,3
7929,takeaway,3
7930,takebeer,1
7931,takjub,1
7932,takluk,3
7933,takmir,1
7934,takon,2
7935,takoot,1
7936,takretweet,1
7937,takut,24
7938,takut2i,1
7939,talangagung,1
7940,talib,1
7941,talisa,1
7942,talks,14
7943,talkshow,5
7944,talok,2
7945,tamah,1
7946,tamat,1
7947,tambah,30
7948,tambah2,1
7949,tambahin,1
7950,tambak,1
7951,tambal,2
7952,tambora,1
7953,tambur,1
7954,tamiang,2
7955,tamiya,1
7956,tampak,4
7957,tampar,3
7958,tampi,2
7959,tampik,1
7960,tampil,18
7961,tamu,2
7962,tan,2
7963,tana,1
7964,tanam,8
7965,tanda,3
7966,tanda2,2
7967,tandan,1
7968,tandang,1
7969,tandatangani,2
7970,tang,3
7971,tangan,309
7972,tangerang,4
7973,tanggal,3
7974,tanggap,27
7975,tangguh,2
7976,tanggulang,12
7977,tanggung,18
7978,tangio,1
7979,tangk,1
7980,tangkal,27
7981,tangkap,53
7982,tangkas,2
7983,tangkep,1
7984,tangkis,9
7985,tangkuban,1
7986,tanglet,1
7987,tani,19
7988,tanp,2
7989,tanpaaa,1
7990,tantan,1
7991,tantang,14
7992,tantowi,1
7993,tantular,1
7994,tanya,3
7995,tanya2,1
7996,tanyain,2
7997,tanyak,1
7998,tapa,1
7999,tapak,2
8000,tapanuli,1
8001,tapcash,1
8002,tape,4
8003,tapu,1
8004,tapukul,1
8005,tar,1
8006,tara,1
8007,targe,1
8008,target,1
8009,tari,5
8010,tarik,3
8011,taroan,1
8012,taruh,9
8013,tarung,12
8014,tashoora,1
8015,task,15
8016,taskforcenya,1
8017,tat,1
8018,tata,4
8019,tatap,1
8020,tau,6
8021,tau2,2
8022,taua,1
8023,taubat,1
8024,taut,15
8025,tawar,7
8026,tawarin,2
8027,tawur,3
8028,tayang,6
8029,tazkiya,1
8030,tbc,1
8031,tdi,1
8032,tdj,1
8033,tealaah,1
8034,team,3
8035,teaser,1
8036,tebak,6
8037,tebakkkk,1
8038,tebang,2
8039,tebar,4
8040,tebas,1
8041,tebel,4
8042,tebo,1
8043,tech,22
8044,technonatura,1
8045,ted,2
8046,tedros,5
8047,teduh,1
8048,tega,3
8049,tegak,5
8050,tegan,1
8051,tegang,1
8052,tegas,13
8053,teges,1
8054,tegor,1
8055,tegur,2
8056,teinggi,1
8057,tekad,2
8058,tekan,12
8059,tekhnologinya,2
8060,tel,4
8061,tela,1
8062,telaaaaaaatttttt,1
8063,telaaaaat,1
8064,telaaaattt,1
8065,telaah,2
8066,tele,2
8067,teleconference,1
8068,teledor,1
8069,telek,1
8070,televisi,3
8071,telfon,1
8072,teliti,10
8073,telkom,2
8074,telkomsel,1
8075,telolet,1
8076,telor,1
8077,telpon,3
8078,telusur,29
8079,tem,1
8080,tema,4
8081,teman,9
8082,teman2,24
8083,teman2nya,1
8084,tembak,10
8085,tembi,2
8086,tembus,3
8087,temen2,19
8088,temenan,1
8089,temennya,1
8090,temlen,3
8091,temlenku,5
8092,tempat,18
8093,tempat2,3
8094,tempel,2
8095,tempo,1
8096,tempuh,1
8097,tempur,1
8098,temu,62
8099,temulawak,3
8100,tena,1
8101,tenan,1
8102,tenang,6
8103,tenang2,2
8104,tenar,1
8105,tencuww,1
8106,tendang,1
8107,tendean,3
8108,tendendius,3
8109,tengah,15
8110,tenggelam,2
8111,tenggelamkanjakarta,1
8112,tenggorok,2
8113,tengkar,1
8114,tengkiu,1
8115,tenpat,1
8116,tenpat2,1
8117,tenta,1
8118,tentang,5
8119,tentrem,1
8120,tentu,57
8121,tenyata,1
8122,teori,1
8123,tepat,6
8124,teppy,57
8125,tepuk,2
8126,ter,1
8127,tera,2
8128,terakir,1
8129,terang,3
8130,terang2an,6
8131,terap,21
8132,terawang,1
8133,terbang,1
8134,terbit,8
8135,tercc,1
8136,terdpat,1
8137,terdzalimi,1
8138,teresia,1
8139,terg,1
8140,tergadaiakan,1
8141,terh,1
8142,terheran2,1
8143,teriak,3
8144,terima,12
8145,terindefikasi,1
8146,terja,1
8147,terjemah,6
8148,terjun,2
8149,terkam,1
8150,terke,2
8151,terl,1
8152,terlunta2,1
8153,termantul,1
8154,termometer,1
8155,terooooosss,1
8156,teror,1
8157,terpenc,1
8158,terrlawasss,1
8159,terror,1
8160,terrorist,1
8161,tersandra,2
8162,terse,1
8163,terseyum,1
8164,tertanya2,3
8165,tertawa,8
8166,tertib,2
8167,tertul,1
8168,teru,2
8169,terus,42
8170,terusss,1
8171,tes,2
8172,tet,1
8173,tetang,1
8174,tetangga,4
8175,tetao,1
8176,tetap,14
8177,tetel,1
8178,tetep,33
8179,tetes,2
8180,teu,4
8181,teuku,1
8182,teutup,1
8183,tewas,2
8184,texas,1
8185,thailand,3
8186,thalibin,1
8187,thamrin,1
8188,thankss,1
8189,thankyou,3
8190,thankyouu,2
8191,thankyouuu,1
8192,thawaf,1
8193,thei,1
8194,theme,4
8195,thenkyuuu,1
8196,theraphy,1
8197,thermafreeze,1
8198,thermal,1
8199,thermo,2
8200,thermogun,1
8201,thermometer,12
8202,thingy,1
8203,thinking,1
8204,thn,7
8205,thnks,1
8206,thohir,7
8207,thok,1
8208,thorax,1
8209,threadnya,1
8210,tht,3
8211,thu,1
8212,thukul,2
8213,thumbnail,1
8214,thun,2
8215,thx,9
8216,tiada,9
8217,tiap,2
8218,tiap2,2
8219,tiba2,5
8220,tid,1
8221,tidak,3
8222,tidar,2
8223,tidor,2
8224,tidur,5
8225,tiga,2
8226,tije,1
8227,tik,1
8228,tiket,12
8229,tikhon,1
8230,tikno,1
8231,tiktik,1
8232,tiktokan,1
8233,tilang,1
8234,tilik,1
8235,timba,1
8236,timbang,31
8237,timbul,19
8238,timbun,6
8239,time,11
8240,timelineku,1
8241,timnas,1
8242,timpa,5
8243,timpal,1
8244,timpang,1
8245,timses,3
8246,timu,1
8247,timur,1
8248,tinbul,1
8249,tindak,22
8250,tindas,2
8251,tindkan,1
8252,ting,2
8253,tinggal,22
8254,tinggatkan,1
8255,tinggi,14
8256,tingka,1
8257,tingkat,4
8258,tinjau,6
8259,tinju,1
8260,tinta,1
8261,tinto,1
8262,tip,3
8263,tipis2,1
8264,tips,19
8265,tipsku,1
8266,tipu,15
8267,tir,10
8268,tiramisu,1
8269,tiris,1
8270,tirto,3
8271,tiru,9
8272,tisik,3
8273,tissue,1
8274,titan,2
8275,titid,2
8276,titiek,2
8277,titik2,1
8278,titip,3
8279,titit,1
8280,tito,4
8281,titoni,1
8282,tix,1
8283,tixid,1
8284,tiza,1
8285,tjahaja,2
8286,tjahja,1
8287,tjakep,1
8288,tjerdas,1
8289,tjipta,1
8290,tka,8
8291,tkn,5
8292,tkp,1
8293,tkw,1
8294,tlg,3
8295,tlogomas,11
8296,tlogosari,2
8297,tlogowaru,1
8298,tlp,1
8299,tmbh,1
8300,tmbhi,1
8301,tmpat,1
8302,tmpt,3
8303,tnggungjwb,1
8304,toa,1
8305,toanya,1
8306,tobat,1
8307,toefl,1
8308,toeng,2
8309,tofa,3
8310,togal,1
8311,togamas,1
8312,tohok,1
8313,toko,2
8314,toko2,2
8315,tokuda,1
8316,tokyo,1
8317,tola,1
8318,tolak,31
8319,tole,1
8320,toler,1
8321,tolera,1
8322,toleransi,1
8323,tolol,16
8324,tolol2,1
8325,tolon,2
8326,tolong,173
8327,tolongggg,1
8328,tolooooong,1
8329,tomcat,1
8330,tomorrow,6
8331,tompi,55
8332,tondano,1
8333,tongolin,1
8334,tonjol,4
8335,tonton,19
8336,tools,3
8337,top5,1
8338,topang,1
8339,topenggggmuu,1
8340,topics,1
8341,toretto,1
8342,torgamba,1
8343,torganda,1
8344,tot,2
8345,totebag,2
8346,tourism,1
8347,tournament,2
8348,tours,3
8349,tower,1
8350,tpf,2
8351,tpi,7
8352,tpq,1
8353,tps,14
8354,tpu,1
8355,tqn,1
8356,tr,1
8357,tra,6
8358,trace,1
8359,tracing,9
8360,tracingnya,1
8361,tracking,2
8362,tradi,1
8363,tradis,1
8364,traffic,2
8365,trafford,2
8366,trail,2
8367,trainer,2
8368,tranparansi,1
8369,trans,1
8370,trans7,1
8371,transaksional,1
8372,transapran,1
8373,transfaran,1
8374,transfer,1
8375,transjakarta,1
8376,translate,6
8377,translator,1
8378,transmart,2
8379,transmedia,1
8380,transparan,4
8381,transparansi,1
8382,transparasi,1
8383,transpran,2
8384,traveler,2
8385,traveling,2
8386,travelling,2
8387,trecep2,1
8388,tren,2
8389,tri,19
8390,triadi,6
8391,trias,1
8392,tribun,1
8393,tribunsantri,1
8394,triliun,4
8395,triliyunan,1
8396,trilun,1
8397,trilyun,1
8398,trimakasiihh,1
8399,trims,5
8400,triple,1
8401,triskaidekaman,1
8402,tristan,2
8403,trjd,1
8404,trkait,1
8405,trlbih,1
8406,trllu,1
8407,trnyt,1
8408,trobosan,1
8409,trs,7
8410,trtangkap,1
8411,true,1
8412,truk,1
8413,trump,5
8414,trunoyudo,1
8415,truss,2
8416,tsapek,1
8417,tsbt,1
8418,tsm,1
8419,ttap,1
8420,ttp,13
8421,tts,1
8422,tua,5
8423,tuai,7
8424,tualang,3
8425,tuang,3
8426,tubi,1
8427,tubuh,5
8428,tuding,16
8429,tuduh,21
8430,tugas,41
8431,tugasin,1
8432,tugiran,1
8433,tuhan,2
8434,tuhhh,1
8435,tuipzsss,1
8436,tuit2,1
8437,tuits,1
8438,tuji,1
8439,tuju,51
8440,tukar,6
8441,tular,34
8442,tuli,1
8443,tulis,45
8444,tulungagung,1
8445,tum,2
8446,tumbal,1
8447,tumblr,2
8448,tumpang,18
8449,tumpas,2
8450,tumpeng,1
8451,tumpu,1
8452,tumpuk,1
8453,tun,1
8454,tunai,1
8455,tunang,1
8456,tunda,22
8457,tunggang,1
8458,tunggu,39
8459,tunggu2,2
8460,tunjang,6
8461,tunjuk,20
8462,tuntas,2
8463,tuntut,9
8464,tupay,1
8465,tupoksi,1
8466,turen,2
8467,turis,1
8468,turis2,4
8469,turis2dari,1
8470,turjawali,1
8471,turkistan,1
8472,turmeric,1
8473,turnbackhoax,1
8474,turtle,1
8475,turu,1
8476,turun,21
8477,turunin,2
8478,turut,4
8479,turutin,1
8480,tusuk,4
8481,tutup,67
8482,tutup2in,1
8483,tutupin,1
8484,tuuh,2
8485,tuuhh,1
8486,tuuu,1
8487,tvone,2
8488,tweeps,3
8489,tweet,19
8490,tweetnya,1
8491,twenty24,1
8492,twitmu,1
8493,twitnya,2
8494,twitter,32
8495,twt,1
8496,tydaaa,1
8497,typone,1
8498,uak,2
8499,uang,17
8500,uang2,2
8501,uap,2
8502,uas,3
8503,ub,33
8504,ubah,7
8505,ubun,2
8506,ubur2,1
8507,ucap,15
8508,ucek,1
8509,ucup,2
8510,udaaahhh,1
8511,udah2,2
8512,udahlah,3
8513,udan,1
8514,udane,1
8515,udara,4
8516,udayana,1
8517,udh,45
8518,udhay,1
8519,udin,1
8520,uefa,1
8521,uenaaak,1
8522,ugm,6
8523,uhh,1
8524,uhhh,1
8525,uhm,1
8526,uhud,1
8527,uighur,10
8528,uin,8
8529,uinsu,1
8530,ujar,4
8531,uji,44
8532,ujung,10
8533,ujung2nya,2
8534,ujunge,1
8535,ukdw,1
8536,ukir,1
8537,ukraina,1
8538,ukur,15
8539,ul,1
8540,ulah,2
8541,ulahhh,1
8542,ulang,15
8543,ulas,11
8544,ulek,1
8545,ultah,1
8546,umam,1
8547,umat,3
8548,umbas,1
8549,ummat,2
8550,umpat,1
8551,umr,1
8552,umum,127
8553,umumka,1
8554,umur,4
8555,unair,2
8556,unbelievable,1
8557,unbk,2
8558,uncut,1
8559,undang,25
8560,undang2,3
8561,undercover,1
8562,underwear2,1
8563,undi,1
8564,unduh,2
8565,undur,4
8566,unesco,3
8567,unggah,29
8568,ungkap,15
8569,ungsi,1
8570,ungu,1
8571,ungud,1
8572,uni,1
8573,unik,2
8574,unindra,1
8575,unisma,1
8576,universe,4
8577,unj,2
8578,unjuk,1
8579,unjung,16
8580,unlock,2
8581,unmu,1
8582,unoda,1
8583,unodc,1
8584,unpopular,1
8585,unsil,1
8586,unsoed,1
8587,unsri,1
8588,untuk,5
8589,untung,6
8590,upaya,9
8591,updatenya,3
8592,uptsa,2
8593,urai,1
8594,uras,1
8595,urgensi,1
8596,urgent,8
8597,urgently,1
8598,urun,1
8599,urus,54
8600,urusa,1
8601,urusin,6
8602,urut,1
8603,usah,2
8604,usaha,49
8605,usaha2,1
8606,usap,1
8607,usd,2
8608,useetv,1
8609,usg,2
8610,usia,5
8611,usik,2
8612,usir,4
8613,ustad,2
8614,usul,7
8615,usum,1
8616,usung,2
8617,usupso,1
8618,usur,1
8619,usut,1
8620,ut,1
8621,uta,1
8622,utama,12
8623,utan,5
8624,utang,8
8625,utara,2
8626,utd,3
8627,utekke,1
8628,utg,1
8629,utis,1
8630,utj,1
8631,utng,1
8632,utomo,1
8633,utowo,1
8634,uttarakhand,1
8635,utuh,1
8636,utungnya,2
8637,utus,1
8638,uwis,1
8639,uwuh,1
8640,uyokback59,1
8641,vacancy,1
8642,vacum,1
8643,valid,2
8644,valid2,27
8645,valid2hoax,2
8646,valid34hoaxhoax23,2
8647,valid3hoax,2
8648,valid4,2
8649,valid5,3
8650,valid6,12
8651,valid7,2
8652,valid8,5
8653,valid82hoax,1
8654,valid82hoax3273hoax5valid5,1
8655,valid856,1
8656,valid8579hoax942889,1
8657,valid85hoaxvalidhoax696464,1
8658,valid878844754hoax2,1
8659,valid89,1
8660,valid896valid6valid72333,1
8661,valid8hoax,1
8662,valid8hoax233valid2966,1
8663,valid8hoax2599hoax63valid6,1
8664,valid8hoax359hoax27239,1
8665,valid8hoax365validvalidvalidhoaxhoax9,1
8666,valid8hoax9hoax7hoax87hoax76,1
8667,valid9,8
8668,valid93,1
8669,validhoax,20
8670,validvalid,43
8671,validvalid5,1
8672,validvalidwib,2
8673,vani,1
8674,vanue,1
8675,vario,1
8676,vasily,1
8677,vcr,2
8678,vegetable,1
8679,venture,1
8680,venue,6
8681,verdi,2
8682,veri,1
8683,verification,1
8684,verifikasi,5
8685,versi,2
8686,vertical,1
8687,vibes,1
8688,vice,1
8689,victim,1
8690,video,6
8691,vidio,1
8692,vietnam,11
8693,vietnamese,1
8694,viii,2
8695,vijaya,2
8696,vincent,4
8697,violation,1
8698,vir,5
8699,vira,1
8700,viralnya,2
8701,viru,1
8702,virua,3
8703,virus,8
8704,viruss,1
8705,viruz,1
8706,visit,14
8707,viva,9
8708,vivid,1
8709,vivit,1
8710,vlog,4
8711,vlogger,1
8712,vocal,1
8713,voice,2
8714,volcom,1
8715,volunteer,1
8716,vonis,1
8717,voorijder,2
8718,vorona,1
8719,voter,1
8720,voucher,5
8721,vtis,1
8722,vu,1
8723,waaa,1
8724,wab,1
8725,waba,1
8726,wabah,6
8727,wacana,1
8728,wadduhhh,1
8729,wadu,1
8730,wadukkk,1
8731,wadul,2
8732,waduuuhhhh,1
8733,wae,9
8734,wag,2
8735,wagir,1
8736,wagub,1
8737,wahahaha,1
8738,wahyoo,2
8739,wahyudi,2
8740,waini,2
8741,wait,2
8742,wajah,1
8743,wajar,1
8744,wajib,4
8745,waka,1
8746,wakakakak,1
8747,wakeh,1
8748,waketum,2
8749,wakil,29
8750,wakt,1
8751,wala,1
8752,walat,1
8753,walik,1
8754,walikota,13
8755,walikotanya,1
8756,walimurid,1
8757,walkot,1
8758,wall,1
8759,walo,3
8760,waloyo,1
8761,walter,1
8762,waluya,1
8763,wamena,5
8764,wani,2
8765,wanjeeeng,1
8766,wanna,1
8767,wannbacot,1
8768,wanxiang,1
8769,waoooo,1
8770,wapres,10
8771,waras,1
8772,warbyasah,1
8773,wardhana,1
8774,warga,14
8775,warganet,5
8776,wargi,2
8777,wari,1
8778,waris,1
8779,warisman,1
8780,warkop,7
8781,warming,1
8782,warna,4
8783,warnet,1
8784,warsito,1
8785,wartawannya,1
8786,warteg,1
8787,warung,2
8788,warungibbu,1
8789,wasada,1
8790,wasap,1
8791,wasathiyyah,2
8792,wasekjen,1
8793,washtafel,1
8794,waspada,17
8795,waspadamalah,1
8796,waste,4
8797,watchdoc,1
8798,water,2
8799,waterpak,1
8800,waterpark,1
8801,watimena,1
8802,wattimena,2
8803,wava,3
8804,waw,1
8805,wawancara,1
8806,wawas,4
8807,wayah,1
8808,wayahe,2
8809,wayang,1
8810,wc,1
8811,wcef,2
8812,wearing,1
8813,webinar,1
8814,webseries,1
8815,website,21
8816,websitenya,1
8817,webtoon,1
8818,weekend,17
8819,wehh,1
8820,wenang,20
8821,wenas,1
8822,wesker,1
8823,west,2
8824,weweleeee,1
8825,whatapp,2
8826,whatshaap,1
8827,white,3
8828,whuhan,1
8829,wibawa,1
8830,wibox,1
8831,wicaksono,1
8832,widjaja,1
8833,widji,1
8834,widodo,29
8835,widya,1
8836,widyagama,1
8837,wifi,4
8838,wilayah,2
8839,wild,1
8840,wildlife,1
8841,william,2
8842,wilson,3
8843,wilujeng,1
8844,wilza,1
8845,windy,1
8846,wiranto,11
8847,wiraswastawan2,1
8848,wiromargo,1
8849,wisman,1
8850,wismo,2
8851,wisnuwardhana,1
8852,wit,2
8853,witjara,1
8854,wkkkkkkk,2
8855,wkkwkakakak,1
8856,wkwkland,1
8857,wkwkwkkk,1
8858,wkwkwkkw,1
8859,wkwkww,1
8860,wkwkwwk,1
8861,wlpn,1
8862,wmyb,1
8863,wna,30
8864,wni,41
8865,wohoo,1
8866,woiii,1
8867,woiiii,2
8868,wolak,1
8869,womens,1
8870,wonderfest,1
8871,wonderfull,3
8872,wonders,2
8873,wong,1
8874,wong2,1
8875,wonoayu,2
8876,wonojati,1
8877,wonosegoro,1
8878,wooiii,1
8879,wooiiii,2
8880,woooooi,1
8881,wooow,1
8882,work,4
8883,workshops,4
8884,wow,19
8885,wowww,1
8886,wqwq,1
8887,wqwqwqw,1
8888,wr,1
8889,wregas,2
8890,wrga,3
8891,writer,5
8892,wrna,1
8893,wuahahahaa,1
8894,wuasuuuh,1
8895,wudhu,1
8896,wuhan,21
8897,wuiih,1
8898,wuiiih,1
8899,wujud,10
8900,wulandari,1
8901,wuri,3
8902,wuuuu,1
8903,wuuuuih,1
8904,x45valid,1
8905,xcalibur,1
8906,yaa,134
8907,yaaa,13
8908,yaaaa,2
8909,yaaaaa,2
8910,yaaaak,1
8911,yaaah,1
8912,yaaak,1
8913,yaallah,4
8914,yaampun,2
8915,yahmono,1
8916,yahsonna,1
8917,yakin,3
8918,yallah,1
8919,yamaha,1
8920,yane,2
8921,yang,1
8922,yansyah,1
8923,yanti,1
8924,yao,1
8925,yaqut,1
8926,yas,3
8927,yasin,1
8928,yaslam,1
8929,yasona,5
8930,yasonna,3
8931,yassona,1
8932,yawda,1
8933,yay,3
8934,yaza,1
8935,yazhid,1
8936,ydh,1
8937,yeaay,1
8938,yearbook,1
8939,yeay,2
8940,yekaaaaaaan,1
8941,yeong,2
8942,ylbhi,1
8943,yoehh,1
8944,yogya,1
8945,yoh,1
8946,yohan,1
8947,yoi,1
8948,yoka,1
8949,yooo,1
8950,yordania,2
8951,york,3
8952,yosana,2
8953,yoseph,1
8954,yosua,1
8955,youth,2
8956,youtube,14
8957,youtuber,2
8958,youtubers,1
8959,youu,1
8960,youuu,2
8961,yowesl,1
8962,ysh,1
8963,yudhiana,1
8964,yudhoyono,4
8965,yudistiwa,1
8966,yuga,2
8967,yuhuuu,1
8968,yulius,1
8969,yunarto,6
8970,yunartonya,1
8971,yungalah,1
8972,yup,1
8973,yurianto,3
8974,yus,1
8975,yusril,3
8976,yut,1
8977,yutup,1
8978,yuuk,1
8979,yuuu,1
8980,yuuuk,1
8981,yuwono,1
8982,zainal,3
8983,zalliyus,1
8984,zaman,1
8985,zaskia,2
8986,zayn,1
8987,zera,2
8988,zezsyazeoviennazabrizkie,1
8989,zholim,1
8990,zhongtong,1
8991,ziggy,3
8992,zimbabwe,1
8993,zina,1
8994,zine,1
8995,zink,2
8996,zionist,1
8997,zombie,1
8998,zon,6
8999,zona2,1
9000,zubaidah,1
9001,zubairi,1
9002,zulkieflimansyah,1
9003,zulkifliemansyah,1
9004,zzz,1
9005,zzzzzz,1
